theory_id,paper_url,paper_name,paper_year
1,https://pubmed.ncbi.nlm.nih.gov/16766382/,Uncoupling the relationship between fatty acids and longevity.,2006
1,https://pubmed.ncbi.nlm.nih.gov/40005049/,"The Power of Environment: A Comprehensive Review of the Exposome's Role in Healthy Aging, Longevity, and Preventive Medicine-Lessons from Blue Zones and Cilento.",2025
4,https://pubmed.ncbi.nlm.nih.gov/27453478/,Targeting mTOR signaling by polyphenols: A new therapeutic target for ageing.,2016
7,https://pubmed.ncbi.nlm.nih.gov/26619001/,Longevity and GAPDH Stability in Bivalves and Mammals: A Convenient Marker for Comparative Gerontology and Proteostasis.,2015
6,https://www.biorxiv.org/content/10.1101/658153,Localist plasticity identified by mutual information,2019
3,https://pubmed.ncbi.nlm.nih.gov/23653632/,Neuronal inputs and outputs of aging and longevity.,2013
4,https://pubmed.ncbi.nlm.nih.gov/38151845/,Nicotinamide Mononucleotide in the Context of Myocardiocyte Longevity.,2024
10,https://pubmed.ncbi.nlm.nih.gov/37694591/,Endocrine and Epigenetic Regulation as Common Pathways Underlying the Genetic Basis of Sleep Traits and Longevity.,2023
10,https://pubmed.ncbi.nlm.nih.gov/17460166/,Molecular chaperones and the epigenetics of longevity and cancer resistance.,2007
8,https://pubmed.ncbi.nlm.nih.gov/35413150/,Vitexin and Isovitexin Act through Inhibition of Insulin Receptor to Promote Longevity and Fitness in Caenorhabditis elegans.,2022
1,https://pubmed.ncbi.nlm.nih.gov/21115528/,Genomics of human longevity.,2011
5,https://pubmed.ncbi.nlm.nih.gov/35770570/,Primo Vascular Node in the Bone Marrow and Longevity.,2022
2,https://pubmed.ncbi.nlm.nih.gov/36419639/,The Influence of Female Reproductive Factors on Longevity: A Systematized Narrative Review of Epidemiological Studies.,2022
8,https://pubmed.ncbi.nlm.nih.gov/24350927/,Genes of human longevity: an endless quest?,2014
3,https://pubmed.ncbi.nlm.nih.gov/25768339/,Mechanisms by which different functional states of mitochondria define yeast longevity.,2015
1,https://pubmed.ncbi.nlm.nih.gov/17103663/,Symposium on mechanisms of ageing and longevity.,2000
3,https://pubmed.ncbi.nlm.nih.gov/40112613/,Transgenerational inheritance of mitochondrial hormetic oxidative stress mediated by histone H3K4me3 and H3K27me3 modifications.,2025
1,https://pubmed.ncbi.nlm.nih.gov/36506568/,Alpiniae oxyphylla fructus extract promotes longevity and stress resistance of ,2022
10,https://pubmed.ncbi.nlm.nih.gov/36734879/,Metformin use history and genome-wide DNA methylation profile: potential molecular mechanism for aging and longevity.,2023
8,https://pubmed.ncbi.nlm.nih.gov/17509925/,Lipid metabolism and diet: possible mechanisms of slow aging.,2008
5,https://pubmed.ncbi.nlm.nih.gov/36840355/,The central role of stem cells in determining plant longevity variation.,2023
4,https://pubmed.ncbi.nlm.nih.gov/36721872/,FAR-RED ELONGATED HYPOCOTYL3 increases leaf longevity by delaying senescence in arabidopsis.,2023
1,https://pubmed.ncbi.nlm.nih.gov/29526449/,Longevity promoting efficacies of different plant extracts in lower model organisms.,2018
2,https://pubmed.ncbi.nlm.nih.gov/28695747/,Novel strategies for anti-aging drug discovery.,2017
7,https://pubmed.ncbi.nlm.nih.gov/40395296/,Autophagy safeguards conidial environmental persistence in filamentous fungi.,2023
7,https://pubmed.ncbi.nlm.nih.gov/18980745/,[Seed aging and survival mechanisms].,2008
5,https://pubmed.ncbi.nlm.nih.gov/27668945/,Cell cycle controls stress response and longevity in ,2016
4,https://pubmed.ncbi.nlm.nih.gov/24862011/,The commitment of human cells to senescence.,2014
3,https://pubmed.ncbi.nlm.nih.gov/20721547/,Effects of calorie restriction on life span of microorganisms.,2010
1,https://pubmed.ncbi.nlm.nih.gov/34625818/,Genetic repression of the antioxidant enzymes reduces the lifespan in Drosophila melanogaster.,2022
8,https://pubmed.ncbi.nlm.nih.gov/10638522/,Mechanisms of life span determination in Caenorhabditis elegans.,1999
1,https://pubmed.ncbi.nlm.nih.gov/12470891/,Longevity determination genes in Drosophila melanogaster.,2002
3,https://pubmed.ncbi.nlm.nih.gov/25180170/,Mitochondrial stress signaling in longevity: a new role for mitochondrial function in aging.,2014
3,https://pubmed.ncbi.nlm.nih.gov/30713071/,Lysosomal Signaling Promotes Longevity by Adjusting Mitochondrial Activity.,2019
3,https://pubmed.ncbi.nlm.nih.gov/20158496/,Uncoupling protein-2 and the potential link between metabolism and longevity.,2010
1,https://pubmed.ncbi.nlm.nih.gov/36849000/,"Mitochondrial ROS production, oxidative stress and aging within and between species: Evidences and recent advances on this aging effector.",2023
8,https://pubmed.ncbi.nlm.nih.gov/20157561/,Macronutrient balance and lifespan.,2009
4,https://pubmed.ncbi.nlm.nih.gov/37391105/,Research progress on aging mechanism and drugs and the role of stem cells in anti-aging process.,2023
8,https://pubmed.ncbi.nlm.nih.gov/40523036/,An insulin-sensitive Drosophila insulin-like receptor mutant remodels methionine metabolism to extend lifespan.,2025
1,https://pubmed.ncbi.nlm.nih.gov/40722892/,Skin Photoaging and the Biological Mechanism of the Protective Effects of Hesperidin and Derived Molecules.,2025
6,https://pubmed.ncbi.nlm.nih.gov/36909655/,Aging Atlas Reveals Cell-Type-Specific Regulation of Pro-longevity Strategies.,2023
10,https://pubmed.ncbi.nlm.nih.gov/26133292/,Living long and ageing well: is epigenomics the missing link between nature and nurture?,2016
5,https://pubmed.ncbi.nlm.nih.gov/14570858/,"Sarcopenia: causes, consequences, and preventions.",2003
7,https://pubmed.ncbi.nlm.nih.gov/33148290/,APOE2: protective mechanism and therapeutic implications for Alzheimer's disease.,2020
7,https://pubmed.ncbi.nlm.nih.gov/17536170/,Protein stress and stress proteins: implications in aging and disease.,2007
1,https://pubmed.ncbi.nlm.nih.gov/35732652/,"SIN-3 functions through multi-protein interaction to regulate apoptosis, autophagy, and longevity in Caenorhabditis elegans.",2022
7,https://pubmed.ncbi.nlm.nih.gov/23726168/,A cytoprotective perspective on longevity regulation.,2013
5,https://www.biorxiv.org/content/10.1101/412858,Heterogeneity of Sonic Hedgehog Response Dynamics and Fate Specification in Single Neural Progenitors,2018
9,https://pubmed.ncbi.nlm.nih.gov/29854078/,Genomic Approach to Understand the Association of DNA Repair with Longevity and Healthy Aging Using Genomic Databases of Oldest-Old Population.,2018
10,https://pubmed.ncbi.nlm.nih.gov/21117937/,Male-line transgenerational responses in humans.,2010
6,https://pubmed.ncbi.nlm.nih.gov/22423230/,"Interspecies Chemical Signals Released into the Environment May Create Xenohormetic, Hormetic and Cytostatic Selective Forces that Drive the Ecosystemic Evolution of Longevity Regulation Mechanisms.",2012
1,https://pubmed.ncbi.nlm.nih.gov/15345150/,Redox regulation in neurodegeneration and longevity: role of the heme oxygenase and HSP70 systems in brain stress tolerance.,2004
9,https://pubmed.ncbi.nlm.nih.gov/12044934/,Paradigms and pitfalls of yeast longevity research.,2002
4,https://pubmed.ncbi.nlm.nih.gov/37647860/,Signatures of Extreme Longevity: A Perspective from Bivalve Molecular Evolution.,2023
1,https://pubmed.ncbi.nlm.nih.gov/40508405/,Deciphering Seed Deterioration: Molecular Insights and Priming Strategies for Revitalizing Aged Seeds.,2025
8,https://pubmed.ncbi.nlm.nih.gov/36188619/,Control of aging by the renin-angiotensin system: a review of ,2022
1,https://pubmed.ncbi.nlm.nih.gov/35009023/,The Orthodox Dry Seeds Are Alive: A Clear Example of Desiccation Tolerance.,2021
1,https://pubmed.ncbi.nlm.nih.gov/26386684/,The role of Hsp70 in oxi-inflamm-aging and its use as a potential biomarker of lifespan.,2015
9,https://pubmed.ncbi.nlm.nih.gov/40651558/,Decoding DNA repair regulation across human lifespan variability.,2025
8,https://pubmed.ncbi.nlm.nih.gov/33459974/,Extending lifespan by modulating the growth hormone/insulin-like growth factor-1 axis: coming of age.,2021
8,https://pubmed.ncbi.nlm.nih.gov/28853436/,Small nucleoli are a cellular hallmark of longevity.,2017
8,https://pubmed.ncbi.nlm.nih.gov/25674466/,Diminished mTOR signaling: a common mode of action for endocrine longevity factors.,2014
3,https://pubmed.ncbi.nlm.nih.gov/36622277/,The innate immune signaling component FBXC-58 mediates dietary restriction effects on healthy aging in ,2023
8,https://pubmed.ncbi.nlm.nih.gov/28209513/,Isoamyl alcohol odor promotes longevity and stress tolerance via DAF-16 in Caenorhabditis elegans.,2017
1,https://pubmed.ncbi.nlm.nih.gov/14743602/,[Biochemistry of lifespan extension].,2003
1,https://pubmed.ncbi.nlm.nih.gov/26710940/,Effects and mechanisms of prolongevity induced by Lactobacillus gasseri SBT2055 in Caenorhabditis elegans.,2016
1,https://pubmed.ncbi.nlm.nih.gov/26987457/,Rice PROTEIN l-ISOASPARTYL METHYLTRANSFERASE isoforms differentially accumulate during seed maturation to restrict deleterious isoAsp and reactive oxygen species accumulation and are implicated in seed vigor and longevity.,2016
8,https://pubmed.ncbi.nlm.nih.gov/19591278/,[The mechanisms whereby insulin/IGF-1 signaling regulates aging and longevity].,2009
6,https://pubmed.ncbi.nlm.nih.gov/16265903/,Longevity of the immune response and memory to blood-stage malaria infection.,2005
8,https://pubmed.ncbi.nlm.nih.gov/10366862/,Molecular mechanisms of yeast longevity.,1999
1,https://pubmed.ncbi.nlm.nih.gov/24381560/,Membrane lipid unsaturation as physiological adaptation to animal longevity.,2013
1,https://pubmed.ncbi.nlm.nih.gov/18220780/,Neuronal death and survival under oxidative stress in Alzheimer and Parkinson diseases.,2007
8,https://pubmed.ncbi.nlm.nih.gov/37519235/,Evolutionary paths to mammalian longevity through the lens of gene expression.,2023
9,https://pubmed.ncbi.nlm.nih.gov/28573417/,Convergent adaptation of cellular machineries in the evolution of large body masses and long life spans.,2017
1,https://pubmed.ncbi.nlm.nih.gov/35317677/,Social divergence: molecular pathways underlying castes and longevity in a facultatively eusocial small carpenter bee.,2022
8,https://pubmed.ncbi.nlm.nih.gov/17612391/,Evolutionary conservation of regulated longevity assurance mechanisms.,2007
7,https://pubmed.ncbi.nlm.nih.gov/30837897/,Lifelong Football Training: Effects on Autophagy and Healthy Longevity Promotion.,2019
1,https://pubmed.ncbi.nlm.nih.gov/21471732/,Mitochondrial complex I: a central regulator of the aging process.,2011
9,https://pubmed.ncbi.nlm.nih.gov/26931459/,How Research on Human Progeroid and Antigeroid Syndromes Can Contribute to the Longevity Dividend Initiative.,2016
8,https://pubmed.ncbi.nlm.nih.gov/26647291/,RPD3 histone deacetylase and nutrition have distinct but interacting effects on Drosophila longevity.,2015
8,https://pubmed.ncbi.nlm.nih.gov/28298596/,Dietary restriction increases variability in longevity.,2017
10,https://pubmed.ncbi.nlm.nih.gov/35987314/,A mechanistic perspective on the health promoting effects of alcohol - A focus on epigenetics modification.,2023
8,https://pubmed.ncbi.nlm.nih.gov/21930912/,Increased transsulfuration mediates longevity and dietary restriction in Drosophila.,2011
1,https://pubmed.ncbi.nlm.nih.gov/33801956/,Treating Arterial Ageing in Patients with Diabetes: From Mechanisms to Effective Drugs.,2021
7,https://pubmed.ncbi.nlm.nih.gov/35763091/,Receptor-like kinase HAESA-like 1 positively regulates seed longevity in Arabidopsis.,2022
1,https://pubmed.ncbi.nlm.nih.gov/19768257/,[Effect of caloric restriction on longevity].,2009
8,https://pubmed.ncbi.nlm.nih.gov/23636422/,FOXO flips the longevity SWItch.,2013
7,https://pubmed.ncbi.nlm.nih.gov/29036198/,The homeodomain-interacting protein kinase HPK-1 preserves protein homeostasis and longevity through master regulatory control of the HSF-1 chaperone network and TORC1-restricted autophagy in Caenorhabditis elegans.,2017
7,https://pubmed.ncbi.nlm.nih.gov/28837599/,HSF-1 is a regulator of miRNA expression in Caenorhabditis elegans.,2017
2,https://pubmed.ncbi.nlm.nih.gov/33690799/,From mutation to mechanism: deciphering the molecular function of genetic variants linked to human ageing.,2022
1,https://pubmed.ncbi.nlm.nih.gov/16028834/,The determinants of lifespan in the nematode Caenorhabditis elegans: a short primer.,2004
9,https://pubmed.ncbi.nlm.nih.gov/33510044/,Uncovering molecular mechanisms of regulated cell death in the naked mole rat.,2021
4,https://pubmed.ncbi.nlm.nih.gov/28573416/,The budding yeast Saccharomyces cerevisiae as a model organism: possible implications for gerontological studies.,2017
7,https://pubmed.ncbi.nlm.nih.gov/17495543/,Protein synthesis and aging: eIF4E and the soma vs. germline distinction.,2007
9,https://pubmed.ncbi.nlm.nih.gov/12806031/,Cloning approaches for identifying aging and longevity-related genes in mammals.,2002
8,https://pubmed.ncbi.nlm.nih.gov/29123106/,Developmental diet regulates Drosophila lifespan via lipid autotoxins.,2017
1,https://pubmed.ncbi.nlm.nih.gov/28357235/,Live longer on MARS: a yeast paradigm of mitochondrial adaptive ROS signaling in aging.,2014
8,https://pubmed.ncbi.nlm.nih.gov/29575540/,Genomewide mechanisms of chronological longevity by dietary restriction in budding yeast.,2018
7,https://pubmed.ncbi.nlm.nih.gov/17485392/,Genetics of human longevity with emphasis on the relevance of HSP70 as candidate genes.,2007
8,https://pubmed.ncbi.nlm.nih.gov/14534077/,Insulin/IGF-I-signaling pathway: an evolutionarily conserved mechanism of longevity from yeast to humans.,2003
1,https://pubmed.ncbi.nlm.nih.gov/22188448/,Females live longer than males: role of oxidative stress.,2011
8,https://pubmed.ncbi.nlm.nih.gov/28457986/,Metabolome analysis of effect of aspirin on Drosophila lifespan extension.,2017
8,https://pubmed.ncbi.nlm.nih.gov/22120068/,[Genetic mechanisms of longevity responses to dietary restriction].,2011
3,https://pubmed.ncbi.nlm.nih.gov/33078707/,A feedback loop governs the relationship between lipid metabolism and longevity.,2020
3,https://pubmed.ncbi.nlm.nih.gov/29184484/,Ketone-Based Metabolic Therapy: Is Increased NAD,2017
4,https://pubmed.ncbi.nlm.nih.gov/34332101/,Energy Metabolism Focused Analysis of Sexual Dimorphism in Biological Aging and Hypothesized Sex-specificity in Sirtuin Dependency.,2021
1,https://pubmed.ncbi.nlm.nih.gov/22938137/,Regulation of lifespan by the mitochondrial electron transport chain: reactive oxygen species-dependent and reactive oxygen species-independent mechanisms.,2013
8,https://pubmed.ncbi.nlm.nih.gov/37582720/,Evolutionary analysis of the mTOR pathway provide insights into lifespan extension across mammals.,2023
8,https://pubmed.ncbi.nlm.nih.gov/33163510/,"The beneficial effects of intermittent fasting: an update on mechanism, and the role of circadian rhythm and gut microbiota.",2020
1,https://pubmed.ncbi.nlm.nih.gov/35672914/,Comparative analysis of wild-type accessions reveals novel determinants of Arabidopsis seed longevity.,2022
8,https://pubmed.ncbi.nlm.nih.gov/28435840/,"Microbial flora, probiotics, ",2017
2,https://pubmed.ncbi.nlm.nih.gov/24364913/,"Medaka fish exhibits longevity gender gap, a natural drop in estrogen and telomere shortening during aging: a unique model for studying sex-dependent longevity.",2013
2,https://pubmed.ncbi.nlm.nih.gov/11197414/,Suicide of the nephron.,2001
8,https://pubmed.ncbi.nlm.nih.gov/22834696/,"Conjectures on some curious connections among social status, calorie restriction, hunger, fatness, and longevity.",2012
7,https://pubmed.ncbi.nlm.nih.gov/37337822/,E3 ligase ATL5 positively regulates seed longevity by mediating the degradation of ABT1 in Arabidopsis.,2023
8,https://pubmed.ncbi.nlm.nih.gov/30557494/,[Mechanisms of lifespan extension by dietary restriction].,2016
